AREA,PERIMETER,TYPE,GCM_CODE,GEOC_SRC,GEOC_DATE,UTME,UTMN,UTM_ZONE,MAPLABEL,DESCRIPTN,UNIT_NAME,TERRANE,ERA,SUBDIV,AREA_CALC
3024098.51733999979,8520.82037394000,BG,AB,MGS,"20101215","595960","5215793","15",Mmg,Gabbroic intrusion,diabase to gabbro intrusion,Miscellaneous intrusions,Mesoproterozoic,Midcontinent Rift Intrusive Supersuite,"3025839"
98741584.27570000291,64444.56009340000,BG,AB,MGS,"20101215","601900","5205992","15",Mnb,"Basalt, basaltic andesite",North,North Shore Volcanic Group-upper sequence,Mesoproterozoic,Keweenawan Supergroup,"98799016"
728385.61269500002,3614.99131720000,BG,AB,MGS,"20101215","599396","5216129","15",Mmg,Gabbroic intrusion,diabase to gabbro intrusion,Miscellaneous intrusions,Mesoproterozoic,Midcontinent Rift Intrusive Supersuite,"728792"
1285258.63128999993,8404.75685045000,BG,AB,MGS,"20101215","607558","5215401","15",Mnb,"Basalt, basaltic andesite",,North Shore Volcanic Group-upper sequence,Mesoproterozoic,Keweenawan Supergroup,"1285921"
39764.53322310000,1105.41491004000,BG,AB,MGS,"20101215","609856","5216037","15",Mmd,"Diabase, gabbro, ferromonzodiorite sills, dikes",Lafayette Bluff diabase,Miscellaneous intrusions,Mesoproterozoic,Midcontinent Rift Intrusive Supersuite,"39785"
7349687.38014000002,17080.76427490000,BG,AB,MGS,"20101215","601125","5212660","15",Mnb,"Basalt, basaltic andesite",Larsmont basalts,North Shore Volcanic Group-upper sequence,Mesoproterozoic,Keweenawan Supergroup,"7353693"
1222401.84997000010,8555.48759353000,BG,AB,MGS,"20101215","557855","5213882","15",Mmg,Gabbroic intrusion,diabase to gabbro intrusion,Miscellaneous intrusions,Mesoproterozoic,Midcontinent Rift Intrusive Supersuite,"1223280"
10831029.64320000075,14639.53580400000,BG,AB,MGS,"20101215","559274","5212728","15",Pas,"Virginia, Thompson, Rove Formations, mudstone and graywacke",,Animikie Group,Paleoproterozoic,Penokean (Geon 18),"10838807"
6477886.26283000037,13982.58888730000,BG,AB,MGS,"20101215","603794","5213053","15",Mnb,"Basalt, basaltic andesite",Stewart River basalts,North Shore Volcanic Group-upper sequence,Mesoproterozoic,Keweenawan Supergroup,"6481357"
19808851.71909999847,16219.19246730000,BG,AB,MGS,"20101215","384816","5212728","15",Agu,"Granitoid intrusion, undifferentiated or poorly constrained by core and outcrop",,massive to weakly foliated,Neoarchean,Superior Province,"19818297"
824466.13902799995,3626.26978949000,BG,AB,MGS,"20101215","593618","5214649","15",Mmg,Gabbroic intrusion,diabase to gabbro intrusion,Miscellaneous intrusions,Mesoproterozoic,Midcontinent Rift Intrusive Supersuite,"824948"
2581713.01692999993,7986.17052467000,BG,AB,MGS,"20101215","561283","5213773","15",Mlt,Troctolite,dlbl - Boulder Lake intrusion,Duluth Complex-Layered series,Mesoproterozoic,Midcontinent Rift Intrusive Supersuite,"2583459"
15296440.40650000051,18934.94771430000,BG,AB,MGS,"20101215","571882","5213084","15",Mau,"Anorthositic intrusion and inclusions, undifferentiated",DAS-anorthositic rx undiff,Duluth Complex-Anorthositic series,Mesoproterozoic,Midcontinent Rift Intrusive Supersuite,"15306581"
773505.14097800001,4695.28935343000,BG,AB,MGS,"20101215","605780","5214192","15",Mnb,"Basalt, basaltic andesite",Two Harbors basalts,North Shore Volcanic Group-upper sequence,Mesoproterozoic,Keweenawan Supergroup,"773913"
897998.94134999998,4363.99836085000,BG,AB,MGS,"20101215","605404","5213653","15",Mnb,"Basalt, basaltic andesite",,North Shore Volcanic Group-upper sequence,Mesoproterozoic,Keweenawan Supergroup,"898473"
4589056.51054000016,7701.45691770000,BG,AB,MGS,"20101215","281293","5212702","15",Ami,"Mafic plug-like intrusion; typically magnetic",,,Neoarchean or Paleoproterozoic,,"4587333"
2099845.11767000007,7427.34047693000,BG,AB,MGS,"20101215","604954","5212945","15",Mnb,"Basalt, basaltic andesite",Two Harbors basalts,North Shore Volcanic Group-upper sequence,Mesoproterozoic,Keweenawan Supergroup,"2100956"
20820291.79089999944,19845.01692460000,BG,AB,MGS,"20101215","563180","5211806","15",Mlt,Troctolite,dlbl - Boulder Lake intrusion,Duluth Complex-Layered series,Mesoproterozoic,Midcontinent Rift Intrusive Supersuite,"20834916"
1214892619.32999992371,171091.93521000000,BG,AB,MGS,"20101215","246893","5197296","15",Agr,Granitic intrusion,,massive to weakly foliated,Neoarchean,Superior Province,"1213991044"
29202.62364240000,845.20576251200,BG,AB,MGS,"20101215","606256","5213354","15",Mmd,"Diabase, gabbro, ferromonzodiorite sills, dikes",,Miscellaneous intrusions,Mesoproterozoic,Midcontinent Rift Intrusive Supersuite,"29218"
140954.94628500001,1536.51606121000,BG,AB,MGS,"20101215","606453","5213193","15",Mnb,"Basalt, basaltic andesite",,North Shore Volcanic Group-upper sequence,Mesoproterozoic,Keweenawan Supergroup,"141028"
14798350.15080000088,21245.66478480000,BG,AB,MGS,"20101215","592470","5210683","15",Mmg,Gabbroic intrusion,diabase to gabbro intrusion,Miscellaneous intrusions,Mesoproterozoic,Midcontinent Rift Intrusive Supersuite,"14807025"
25888093.00400000066,18852.35372020000,BG,AB,MGS,"20101215","295603","5209828","15",Agp,"Gabbro, pyroxenite, peridotite, lamprophyre intrusion",,massive to weakly foliated,Neoarchean,Superior Province,"25882148"
3766990.24264999991,11285.45239990000,BG,AB,MGS,"20101215","569076","5211543","15",Mau,"Anorthositic intrusion and inclusions, undifferentiated",DAS-anorthositic rx undiff,Duluth Complex-Anorthositic series,Mesoproterozoic,Midcontinent Rift Intrusive Supersuite,"3769614"
3504412.33209000016,7505.27204878000,BG,AB,MGS,"20101215","601967","5210959","15",Mnb,"Basalt, basaltic andesite",Stewart River basalts,North Shore Volcanic Group-upper sequence,Mesoproterozoic,Keweenawan Supergroup,"3506323"
8434119.37849999964,18660.76045250000,BG,AB,MGS,"20101215","568602","5210239","15",Mau,"Anorthositic intrusion and inclusions, undifferentiated",DAS-anorthositic rx undiff,Duluth Complex-Anorthositic series,Mesoproterozoic,Midcontinent Rift Intrusive Supersuite,"8439858"
56275537.68460000306,54384.29790130000,BG,AB,MGS,"20101215","223460","5209327","15",Amv,"Mafic metavolcanic rocks; minor volcaniclastic and hypabyssal intrusions",,Wawa subprovince,Neoarchean,Superior Province,"56211209"
3365426.21578000020,7035.74055666000,BG,AB,MGS,"20101215","357559","5210862","15",Agm,"Granite to granodiorite, variably magnetic",,massive to weakly foliated,Neoarchean,Superior Province,"3366441"
95367430.93639999628,80549.14741229999,BG,AB,MGS,"20101215","318205","5205318","15",Avs,"Volcanic and volcaniclastic rocks; felsic to intermediate composition",,Wawa subprovince,Neoarchean,Superior Province,"95364034"
930462.05109500000,4890.09227940000,BG,AB,MGS,"20101215","603151","5210555","15",Mnb,"Basalt, basaltic andesite",,North Shore Volcanic Group-upper sequence,Mesoproterozoic,Keweenawan Supergroup,"930962"
3724986.75060999999,10042.20427620000,BG,AB,MGS,"20101215","598910","5210592","15",Mmg,Gabbroic intrusion,diabase to gabbro intrusion,Miscellaneous intrusions,Mesoproterozoic,Midcontinent Rift Intrusive Supersuite,"3727070"
17012761.45430000126,20320.00517660000,BG,AB,MGS,"20101215","564093","5209066","15",Mlt,Troctolite,dlbl - Boulder Lake intrusion,Duluth Complex-Layered series,Mesoproterozoic,Midcontinent Rift Intrusive Supersuite,"17024557"
488994669.30599999428,88932.60908580000,BG,AB,MGS,"20101215","330584","5200713","15",Agm,"Granite to granodiorite, variably magnetic",,massive to weakly foliated,Neoarchean,Superior Province,"489052415"
11675463.10170000046,29986.20638440000,BG,AB,MGS,"20101215","235669","5209327","15",Amv,"Mafic metavolcanic rocks; minor volcaniclastic and hypabyssal intrusions",,Wawa subprovince,Neoarchean,Superior Province,"11664895"
963066.49151700002,5112.80699600000,BG,AB,MGS,"20101215","608205","5210138","15",Mmd,"Diabase, gabbro, ferromonzodiorite sills, dikes",diabas,Miscellaneous intrusions,Mesoproterozoic,Midcontinent Rift Intrusive Supersuite,"963590"
16941684.93560000136,54636.79174570000,BG,AB,MGS,"20101215","583790","5207062","15",Mmg,Gabbroic intrusion,diabase to gabbro intrusion,Miscellaneous intrusions,Mesoproterozoic,Midcontinent Rift Intrusive Supersuite,"16952246"
8643670.41712000035,12399.00113540000,BG,AB,MGS,"20101215","598304","5208486","15",Mnb,"Basalt, basaltic andesite",Larsmont basalts,North Shore Volcanic Group-upper sequence,Mesoproterozoic,Keweenawan Supergroup,"8648557"
1850661.81021000003,8999.19204401000,BG,AB,MGS,"20101215","574090","5207867","15",Mmd,"Diabase, gabbro, ferromonzodiorite sills, dikes",Endion Sill diabase and granophyre,Miscellaneous intrusions,Mesoproterozoic,Midcontinent Rift Intrusive Supersuite,"1851882"
2504890.87154999981,10474.38444010000,BG,AB,MGS,"20101215","602903","5209586","15",Mnb,"Basalt, basaltic andesite",Two Harbors basalts,North Shore Volcanic Group-upper sequence,Mesoproterozoic,Keweenawan Supergroup,"2506251"
4006107.25431999983,13921.29883560000,BG,AB,MGS,"20101215","600236","5208430","15",Mnb,"Basalt, basaltic andesite",,North Shore Volcanic Group-upper sequence,Mesoproterozoic,Keweenawan Supergroup,"4008319"
8077979.22549999971,19509.61644180000,BG,AB,MGS,"20101215","589336","5207788","15",Mmf,Felsic intrusion,granophyre to granodiorite,Miscellaneous intrusions,Mesoproterozoic,Midcontinent Rift Intrusive Supersuite,"8082860"
438635.07626900001,5033.91226557000,BG,AB,MGS,"20101215","557549","5208905","15",Mmg,Gabbroic intrusion,diabase to gabbro intrusion,Miscellaneous intrusions,Mesoproterozoic,Midcontinent Rift Intrusive Supersuite,"438952"
149225483.44999998808,88599.76337460001,BG,AB,MGS,"20101215","215505","5200978","15",Agr,Granitic intrusion,,massive to weakly foliated,Neoarchean,Superior Province,"149051269"
15119715.93310000002,16320.11802520000,BG,AB,MGS,"20101215","385065","5205739","15",Agm,"Granite to granodiorite, variably magnetic",,massive to weakly foliated,Neoarchean,Superior Province,"15126907"
63950405.97670000046,40051.35278170000,BG,AB,MGS,"20101215","307666","5205154","15",Agp,"Gabbro, pyroxenite, peridotite, lamprophyre intrusion",,massive to weakly foliated,Neoarchean,Superior Province,"63942793"
7778333.93204000033,13723.79374910000,BG,AB,MGS,"20101215","585692","5207909","15",Mnu,Undifferentiated mafic to felsic lava flows,,North Shore Volcanic Group-upper sequence,Mesoproterozoic,Keweenawan Supergroup,"7783151"
29819089.42990000173,45248.29622060000,BG,AB,MGS,"20101215","274646","5200647","15",Agr,Granitic intrusion,,massive to weakly foliated,Neoarchean,Superior Province,"29799711"
10775199.67540000007,11975.74981030000,BG,AB,MGS,"20101215","375452","5206589","15",Agm,"Granite to granodiorite, variably magnetic",,massive to weakly foliated,Neoarchean,Superior Province,"10779708"
2439613.80482000019,5971.17118971000,BG,AB,MGS,"20101215","322211","5207225","15",Ami,"Mafic plug-like intrusion; typically magnetic",,,Neoarchean or Paleoproterozoic,,"2439677"
26698396.19880000129,19000.01807420000,BG,AB,MGS,"20101215","225588","5204748","15",Agm,"Granite to granodiorite, variably magnetic",,massive to weakly foliated,Neoarchean,Superior Province,"26670423"
691628.79291600001,3268.57573277000,BG,AB,MGS,"20101215","600023","5207239","15",Mnb,"Basalt, basaltic andesite",Two Harbors basalts,North Shore Volcanic Group-upper sequence,Mesoproterozoic,Keweenawan Supergroup,"692012"
10386280.18060000055,18172.86071420000,BG,AB,MGS,"20101215","588065","5203516","15",Mnb,"Basalt, basaltic andesite",,North Shore Volcanic Group-upper sequence,Mesoproterozoic,Keweenawan Supergroup,"10392870"
13791969.26740000024,25636.61736430000,BG,AB,MGS,"20101215","594534","5203306","15",Mnb,"Basalt, basaltic andesite",Larsmont basalts,North Shore Volcanic Group-upper sequence,Mesoproterozoic,Keweenawan Supergroup,"13799902"
6565072.53641000018,21594.04845590000,BG,AB,MGS,"20101215","579399","5204654","15",Mvu,Undifferentiated volcanic rocks and volcanic hornfels,volcanic hornfels,North Shore Volcanic Group-lower sequence,Mesoproterozoic,Keweenawan Supergroup,"6569315"
139980587.20500001311,93600.50342399999,BG,AB,MGS,"20101215","428265","5188822","15",Pac,Virginia Formation slate with thin limestone interbeds,Virginia Formation with thin limestone interbeds,Animikie Group,Paleoproterozoic,Penokean (Geon 18),"140073918"
5706010.40897000022,8634.46230969000,BG,AB,MGS,"20101215","269042","5206286","15",Agp,"Gabbro, pyroxenite, peridotite, lamprophyre intrusion",,massive to weakly foliated,Neoarchean,Superior Province,"5703099"
5889610.61950000003,14670.94498240000,BG,AB,MGS,"20101215","586520","5205318","15",Mmf,Felsic intrusion,granophyre to granodiorite,Miscellaneous intrusions,Mesoproterozoic,Midcontinent Rift Intrusive Supersuite,"5893210"
7427.87161177000,445.87465049800,BG,AB,MGS,"20101215","598607","5206672","15",Mnb,"Basalt, basaltic andesite",,North Shore Volcanic Group-upper sequence,Mesoproterozoic,Keweenawan Supergroup,"7432"
15752461.95240000077,25029.61679360000,BG,AB,MGS,"20101215","575328","5198805","15",Mmd,"Diabase, gabbro, ferromonzodiorite sills, dikes",Endion Sill diabase,Miscellaneous intrusions,Mesoproterozoic,Midcontinent Rift Intrusive Supersuite,"15762958"
27520115.28299999982,27022.16245250000,BG,AB,MGS,"20101215","569512","5205253","15",Mlg,Gabbro,,Duluth Complex-Layered series,Mesoproterozoic,Midcontinent Rift Intrusive Supersuite,"27538319"
16875358.30770000070,16443.95492230000,BG,AB,MGS,"20101215","220239","5203433","15",Agp,"Gabbro, pyroxenite, peridotite, lamprophyre intrusion",,massive to weakly foliated,Neoarchean,Superior Province,"16856399"
52031060.45759999752,93351.23436060001,BG,AB,MGS,"20101215","579628","5198012","15",Mnb,"Basalt, basaltic andesite",Lakeside lavas - mafic to felsic lava flows,North Shore Volcanic Group-upper sequence,Mesoproterozoic,Keweenawan Supergroup,"52064738"
705904.42199599999,4618.89870621000,BG,AB,MGS,"20101215","584435","5204992","15",Mnu,Undifferentiated mafic to felsic lava flows,,North Shore Volcanic Group-upper sequence,Mesoproterozoic,Keweenawan Supergroup,"706336"
1361653.96179000009,5118.01665192000,BG,AB,MGS,"20101215","568009","5204578","15",Mlc,"Gabbro to troctolite; cyclic zone",DLS-cyclic zone,Duluth Complex-Layered series,Mesoproterozoic,Midcontinent Rift Intrusive Supersuite,"1362594"
22400021.11969999969,33681.14615480000,BG,AB,MGS,"20101215","570113","5197910","15",Mlg,Gabbro,DLS-gabbroic zone,Duluth Complex-Layered series,Mesoproterozoic,Midcontinent Rift Intrusive Supersuite,"22415357"
39053248.64639999717,33558.93186040000,BG,AB,MGS,"20101215","561786","5202444","15",Mlt,Troctolite,DLS-troctolitic zone,Duluth Complex-Layered series,Mesoproterozoic,Midcontinent Rift Intrusive Supersuite,"39079333"
13255811.16210000031,18976.96231650000,BG,AB,MGS,"20101215","568187","5200429","15",Mlc,"Gabbro to troctolite; cyclic zone",DLS-cyclic zone,Duluth Complex-Layered series,Mesoproterozoic,Midcontinent Rift Intrusive Supersuite,"13264966"
91605584.96240000427,42334.22390750000,BG,AB,MGS,"20101215","561193","5196517","15",Mlt,Troctolite,DLS-troctolitic zone,Duluth Complex-Layered series,Mesoproterozoic,Midcontinent Rift Intrusive Supersuite,"91670281"
1491966862.99000000954,333457.34728699998,BG,AB,MGS,"20101215","307663","5157841","15",Amv,"Mafic metavolcanic rocks; minor volcaniclastic and hypabyssal intrusions",Wawa,Wawa subprovince,Neoarchean,Superior Province,"1491807311"
64308831.19460000098,49940.15317160000,BG,AB,MGS,"20101215","298230","5192827","15",Amv,"Mafic metavolcanic rocks; minor volcaniclastic and hypabyssal intrusions",,Wawa subprovince,Neoarchean,Superior Province,"64299367"
1754584.52144000004,10597.48026750000,BG,AB,MGS,"20101215","583357","5201607","15",Mmd,"Diabase, gabbro, ferromonzodiorite sills, dikes",Lester River Sill diabase,Miscellaneous intrusions,Mesoproterozoic,Midcontinent Rift Intrusive Supersuite,"1755690"
12578324.38990000077,12876.85466500000,BG,AB,MGS,"20101215","227692","5200715","15",Agu,"Granitoid intrusion, undifferentiated or poorly constrained by core and outcrop",,massive to weakly foliated,Neoarchean,Superior Province,"12565405"
471541816.59399998188,252353.86299100000,BG,AB,MGS,"20101215","229522","5179281","15",Amv,"Mafic metavolcanic rocks; minor volcaniclastic and hypabyssal intrusions",,Wawa subprovince,Neoarchean,Superior Province,"471060121"
13932706.17359999940,16099.51459590000,BG,AB,MGS,"20101215","584686","5199670","15",Mnb,"Basalt, basaltic andesite",,North Shore Volcanic Group-upper sequence,Mesoproterozoic,Keweenawan Supergroup,"13941474"
7262626.99574999977,18127.85508960000,BG,AB,MGS,"20101215","579437","5200413","15",Mmg,Gabbroic intrusion,diabase to gabbro intrusion,Miscellaneous intrusions,Mesoproterozoic,Midcontinent Rift Intrusive Supersuite,"7267320"
19919553.51029999927,20874.29517770000,BG,AB,MGS,"20101215","587799","5199017","15",Mnb,"Basalt, basaltic andesite",Sucker River basalts,North Shore Volcanic Group-upper sequence,Mesoproterozoic,Keweenawan Supergroup,"19931704"
8666793.25267999992,11952.72170250000,BG,AB,MGS,"20101215","320311","5198470","15",Agp,"Gabbro, pyroxenite, peridotite, lamprophyre intrusion",,massive to weakly foliated,Neoarchean,Superior Province,"8666817"
1945426.70311999996,5123.24235403000,BG,AB,MGS,"20101215","570574","5199515","15",Mau,"Anorthositic intrusion and inclusions, undifferentiated",DAS-anorthositic rx undiff,Duluth Complex-Anorthositic series,Mesoproterozoic,Midcontinent Rift Intrusive Supersuite,"1946744"
2371.32379141000,206.43471041900,BG,AB,MGS,"20101215","593126","5200195","15",Mnb,"Basalt, basaltic andesite",,North Shore Volcanic Group-upper sequence,Mesoproterozoic,Keweenawan Supergroup,"2373"
16899540.30270000175,23384.58746710000,BG,AB,MGS,"20101215","593235","5198142","15",Mmd,"Diabase, gabbro, ferromonzodiorite sills, dikes",diabas,Miscellaneous intrusions,Mesoproterozoic,Midcontinent Rift Intrusive Supersuite,"16911315"
318886968.50800001621,127269.31135600001,BG,AB,MGS,"20101215","384178","5188669","15",Agm,"Granite to granodiorite, variably magnetic",,massive to weakly foliated,Neoarchean,Superior Province,"319038012"
